ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.android.chrome	p.android.settings	p.android.externalstorage	p.system	p.android.gm	p.browser.provider	p.katana	p.android.vending	p.notifier	p.android.gms	p.process.gapps	p.simulator	p.android.defcontainer	p.olauncher	p.google	p.inputmethod.latin	p.dogalize	p.gms.persistent
2018-05-07 12:09:00	3590433799317662352	1.00000	12.70295	10.75021	8.80624	12.07813	8.74455	15.54699	8.19918	69.56988	34.99642	65.31086	50.08767	51.74734	74.97229	31.41368	98.57358	45.57297	40.53996	30.13956	35.52663	91.09902
2018-05-07 12:10:00	359043379931766585	1.00000	14.35717	8.26305	7.78666	12.60447	12.99551	9.01012	12.65589	65.80613	58.71653	53.15652	54.92546	52.30795	72.19733	21.31624	33.38870	92.04040	93.59570	44.45229	5.70284	5.54510
2018-05-07 12:11:00	3590433799317661883	0.00000	14.17309	12.30938	13.10873	11.95915	15.24126	13.20947	11.52640	53.04939	36.50596	32.65329	64.14567	49.95465	28.56747	27.89042	83.94499	60.63247	77.98279	12.87367	12.01394	99.64723
2018-05-07 12:12:00	359043379931766304	1.00000	13.46773	9.85054	15.55356	9.02374	12.02838	9.71093	13.02942	38.61764	56.72262	46.17540	62.91514	36.88130	1.54869	7.87490	42.95134	12.45515	57.45150	77.95452	32.91213	86.83799
2018-05-07 12:13:00	8630330696303481602	1.00000	13.39876	7.93889	6.15469	13.83733	11.78799	10.01207	10.01216	44.59140	67.93273	62.80490	57.29438	29.24634	52.20393	3.60274	98.76001	38.80512	94.68271	79.21395	74.00755	84.21949
2018-05-07 12:14:00	8630330696303481586	1.00000	14.50585	6.99017	11.07146	14.70510	9.34105	13.30814	9.00844	60.29376	54.95393	56.45311	35.25211	73.93898	58.46274	52.08905	98.82333	93.03528	0.43858	45.68672	46.53990	74.71316
2018-05-07 12:15:00	863033069630348917	1.00000	12.49845	11.48753	8.46697	14.58254	8.63456	12.19478	8.35598	88.63497	51.28589	37.32730	56.01977	49.79185	34.93648	45.04728	75.34100	29.00057	78.42254	56.84078	18.56642	94.43222
2018-05-07 12:16:00	863033069630348776	0.00000	13.60736	15.43178	12.54970	13.77824	11.85266	16.23721	10.89944	40.11583	61.81379	76.63906	58.77904	41.48267	24.55861	64.99237	28.59011	91.46602	1.56290	69.24340	24.45953	70.48919
2018-05-07 12:17:00	863033069630348685	0.00000	9.92386	11.75489	5.79466	13.77672	12.54758	11.01974	9.48863	34.70259	54.29626	44.83928	59.66017	49.79380	49.24811	86.96930	89.03832	80.42196	66.81372	83.83107	69.90416	79.99374
2018-05-07 12:18:00	3590433799317661651	0.00000	8.29822	12.85142	9.04771	13.17101	12.55704	14.59820	11.30922	42.21426	45.70093	61.15753	52.18013	61.39701	0.67019	80.37663	29.39338	73.13016	27.18115	57.11986	97.65216	88.98376
2018-05-07 12:19:00	3590433799317661990	1.00000	12.27470	11.25035	10.15612	9.35322	12.14463	11.36008	9.71119	45.80490	44.16272	55.91871	58.14079	56.31453	92.12411	11.67183	21.52650	53.74577	62.03860	99.25889	33.57310	24.28694
2018-05-07 12:20:00	3590433799317661669	1.00000	13.79445	9.96515	12.41881	8.64851	12.45200	14.87918	16.17250	38.01064	60.46342	58.96740	41.82600	38.61364	2.98589	88.80648	21.63615	38.75782	94.92466	0.30449	70.10741	6.05218
2018-05-07 12:21:00	359043379931766593	0.00000	8.24835	15.59692	6.87596	13.47543	10.76071	10.74952	12.42474	57.25800	49.69863	50.89686	27.04202	47.19140	88.12507	29.43095	42.15581	67.43378	36.61040	95.71507	39.75396	6.83711
2018-05-07 12:22:00	359043379931766015	1.00000	11.29717	9.96743	12.72708	10.99180	8.16702	15.53574	13.94956	30.32263	65.80711	55.26515	57.15481	51.87885	3.45219	36.26658	39.60757	91.88678	83.18289	91.45996	74.35021	48.42848
2018-05-07 12:23:00	863033069630348685	0.00000	11.65314	12.12563	9.88381	14.98452	14.77607	13.62870	15.58796	39.94717	58.21184	52.68555	56.92557	63.09881	70.90995	67.44629	11.60436	73.28800	69.07465	88.05762	19.29714	91.96197
2018-05-07 12:24:00	8630330696303481073	0.00000	12.90193	13.64260	5.54608	14.17532	14.73483	12.92802	13.04503	58.62244	94.81069	27.00328	55.58893	67.86747	39.78838	28.21407	53.35287	75.09001	1.13117	84.59328	85.03224	93.97554
2018-05-07 12:25:00	863033069630348123	0.00000	11.92837	15.40448	12.78406	14.87236	12.18136	15.25290	11.83734	37.18194	47.52359	29.36685	43.24713	45.30461	48.78629	9.34253	61.82840	58.06052	43.90015	15.85001	61.63458	13.99080
2018-05-07 12:26:00	863033069630348081	0.00000	13.31246	8.32962	8.19915	13.19982	8.60480	13.46567	9.48108	68.06927	64.72868	54.27439	69.22273	71.03882	8.49382	51.95482	43.27563	73.93692	2.17798	84.23957	66.83409	99.07976
2018-05-07 12:27:00	8630330696303481651	0.00000	8.90609	11.69977	9.89653	13.95995	12.97027	14.02529	12.40136	71.94870	87.30620	54.95807	56.41739	57.62763	6.92151	55.82556	55.19853	51.82956	48.85779	45.84470	45.46741	59.34923
2018-05-07 12:28:00	8630330696303481735	0.00000	9.56715	11.23414	11.36371	13.07893	18.08800	16.05970	12.85860	36.82652	46.22830	36.66228	50.50393	44.93042	58.93738	25.89726	43.81078	14.35190	90.12090	46.59652	99.78897	76.02937
2018-05-07 12:29:00	8630330696303482444	0.00000	8.21810	11.23849	7.85905	11.89936	14.20232	11.74931	14.64411	65.47398	48.84745	45.39431	56.21681	24.94487	80.42044	2.89751	5.01026	24.82722	61.48734	9.01244	74.32012	52.14026
2018-05-07 12:30:00	8630330696303481974	0.00000	15.03339	9.53218	10.99327	9.87414	11.81710	15.20281	12.40884	45.90627	63.58639	34.62483	54.04015	39.18614	39.80517	95.83065	54.15895	31.61512	15.45058	69.47823	12.02616	36.54792
2018-05-07 12:31:00	8630330696303481677	0.00000	13.41746	15.70054	12.74621	12.71297	11.48813	16.63011	9.25406	51.29069	21.02889	49.99964	76.70624	41.25538	8.91822	59.83402	32.21279	96.45360	33.86994	26.62706	31.78269	75.08346
2018-05-07 12:32:00	3590433799317661073	0.00000	12.15184	16.53645	10.02528	11.67646	14.44410	14.17054	13.64876	55.66229	26.12828	32.34071	28.32574	49.68560	58.49781	5.95030	47.44807	84.97957	51.62592	9.76778	49.92160	72.65906
2018-05-07 12:33:00	863033069630348453	0.00000	12.40424	14.47984	8.50011	14.24452	14.53245	13.39413	8.84112	37.17159	50.19024	42.44760	56.79843	50.50643	14.12616	44.39683	16.30954	6.98339	38.81353	90.25085	34.42964	61.46228
2018-05-07 12:34:00	8630330696303481420	1.00000	15.49433	7.88617	8.58999	14.65252	5.61304	12.57795	12.04147	49.67319	73.98055	43.86929	61.72077	62.97627	97.67634	28.81460	66.77548	1.98716	9.28492	88.60276	69.84871	17.47813
2018-05-07 12:35:00	863033069630348735	1.00000	9.79716	8.64069	10.12284	12.88383	11.02335	14.76290	11.66911	66.79870	64.65720	56.93370	46.27712	53.67873	27.68993	98.25537	21.51700	57.89317	31.33712	61.46339	26.03493	33.43552
2018-05-07 12:36:00	8630330696303481867	1.00000	13.08785	6.07721	13.00017	12.38169	9.47531	14.37019	13.42203	59.02430	33.12439	60.56382	58.87786	53.63320	8.95390	11.08632	10.21394	51.48487	85.90954	82.48246	31.51954	4.16183
2018-05-07 12:37:00	359043379931766809	1.00000	10.14045	9.26201	12.52903	11.59653	12.50373	14.23668	13.90980	57.89467	51.87398	54.51473	67.67233	46.86987	83.27865	69.14602	70.96194	87.49009	83.43385	70.35101	61.33499	26.55153
2018-05-07 12:38:00	3590433799317662196	1.00000	13.97835	11.49361	8.59334	15.56190	9.07047	12.07940	6.30618	52.55079	33.10617	64.22239	57.54057	31.75240	71.06992	81.35325	22.28183	48.49501	28.72442	28.16170	63.33443	48.79372
2018-05-07 12:39:00	8630330696303481602	1.00000	13.32279	8.22177	16.51881	11.17978	10.34579	13.53438	18.26991	47.69911	60.83709	39.05299	39.80042	49.93861	2.46086	39.00274	18.37934	39.31456	27.80557	17.96194	36.90100	38.39576
2018-05-07 12:40:00	359043379931766411	0.00000	10.81908	12.10231	8.25122	11.64497	11.60613	15.21563	14.56098	57.20358	61.32388	28.58073	60.71011	55.50596	48.61211	82.19537	1.76875	16.85259	57.75956	24.39885	17.72951	12.23903
2018-05-07 12:41:00	3590433799317662329	0.00000	11.73485	14.67994	6.71578	17.72481	13.51950	13.48878	13.25350	44.33714	42.23073	45.66317	52.07780	23.45417	32.90632	89.62873	34.10117	6.15061	35.69068	74.66877	94.36680	83.40711
2018-05-07 12:42:00	3590433799317662097	1.00000	12.37591	8.05762	12.25271	13.49699	12.15121	14.69059	7.67768	73.37163	61.56820	55.02966	60.55617	31.65676	12.13831	64.96605	96.59881	42.41633	15.24717	38.10248	97.68536	39.84978
2018-05-07 12:43:00	359043379931766809	0.00000	14.14942	12.63100	10.22727	13.71105	12.07850	14.68031	11.58519	54.90320	67.34834	54.22411	52.33012	22.06795	98.43223	90.75816	50.05937	89.29123	8.47300	94.77030	71.45241	17.16591
2018-05-07 12:44:00	8630330696303482303	0.00000	12.93123	13.90807	8.85797	14.15111	12.49004	13.60801	9.89534	27.23679	44.42924	49.31690	62.15541	36.89424	13.71502	83.35703	16.09644	65.66685	57.92951	0.99624	60.04867	10.93057
2018-05-07 12:45:00	8630330696303481446	1.00000	19.35858	9.76628	15.18631	9.30236	9.55871	15.08577	10.98215	76.45036	27.94383	63.69521	66.08754	64.96517	47.42873	3.02772	81.29121	2.00582	36.15761	51.94969	35.06779	74.02800
2018-05-07 12:46:00	359043379931766783	1.00000	13.06176	11.96111	11.68262	9.59013	8.14776	14.34209	12.09180	57.08863	37.95221	31.66749	40.75861	54.02502	30.69265	60.64592	37.46887	86.00838	84.36215	71.50309	68.49071	56.18138
2018-05-07 12:47:00	8630330696303482352	1.00000	15.47739	12.48404	9.73231	7.80734	11.62240	12.99305	7.23666	44.12293	58.91783	50.84528	56.39287	57.83835	14.97181	80.86556	22.82305	81.12027	88.41249	89.09998	18.47991	94.15471
2018-05-07 12:48:00	8630330696303481032	1.00000	11.94619	7.23782	17.19144	11.81270	9.25084	11.80799	17.30225	41.36563	44.35001	39.97716	63.78105	38.23913	47.20662	82.27960	2.60730	93.02490	1.87249	82.11942	93.00248	33.39782
2018-05-07 12:49:00	3590433799317661180	1.00000	13.89138	10.68358	12.80663	6.88138	10.30580	12.00485	13.90360	49.86568	68.64495	54.71445	54.35852	36.78528	68.14254	32.83135	48.08483	88.83431	43.32954	0.23348	93.58158	27.47349
2018-05-07 12:50:00	8630330696303482030	1.00000	14.55476	7.93151	10.14991	15.43949	10.44651	12.58027	8.58551	61.79582	38.70134	44.84945	70.84901	53.20942	13.19767	90.47475	38.07394	20.24936	60.69277	50.45956	96.50228	21.93950
2018-05-07 12:51:00	359043379931766015	0.00000	15.17711	8.78861	10.36240	15.34833	11.03588	11.83220	11.16933	43.18449	45.45033	65.51020	61.72746	47.97173	91.39588	14.45454	27.29690	95.30268	60.71002	93.14715	11.98949	17.57984
2018-05-07 12:52:00	863033069630348933	1.00000	14.44909	6.76240	13.84356	12.49464	10.98117	16.37860	15.35986	78.35577	54.24393	66.53860	37.11700	44.17952	39.22388	79.15262	81.67070	7.62898	99.01326	14.52350	11.48062	46.94595
2018-05-07 12:53:00	359043379931766619	1.00000	12.95905	14.33795	10.22352	14.93717	11.04696	15.47417	12.42572	55.89351	42.68039	63.82752	61.37984	40.87506	9.54919	74.65579	58.41056	90.78364	83.13051	56.73441	84.33345	13.55398
2018-05-07 12:54:00	863033069630348941	1.00000	15.16943	7.31109	11.70611	15.77796	11.09437	13.84184	11.50906	57.55405	63.82226	49.24064	44.75458	60.97822	9.88829	50.23721	29.24856	66.62859	44.28601	80.47520	73.02239	32.25717
2018-05-07 12:55:00	3590433799317662105	1.00000	16.19539	15.94125	12.70991	2.68587	9.50212	11.99265	12.47835	49.16377	44.58147	74.62835	49.25827	60.01927	26.54604	97.89038	97.50656	66.11729	63.32448	13.50883	31.52777	48.45296
2018-05-07 12:56:00	8630330696303482220	1.00000	14.42376	7.90212	13.83579	10.40672	11.48028	13.60629	15.18760	51.36257	83.24715	38.66900	64.27746	54.60145	15.11964	26.18770	89.93960	38.06086	29.72644	43.92197	12.20392	70.95105
2018-05-07 12:57:00	8630330696303481115	0.00000	11.46471	12.36324	10.68854	14.26905	14.20593	12.43025	13.56341	64.22183	53.17433	36.42977	70.41349	46.41409	44.47518	30.43707	31.80511	47.61517	24.33938	63.12104	10.80568	21.03801
2018-05-07 12:58:00	3590433799317661693	1.00000	11.80997	11.45396	8.96978	12.41292	5.00260	13.95832	5.86352	67.44922	45.48159	41.48107	36.17159	62.87063	7.67533	28.53853	43.52934	36.70203	37.61674	19.50272	94.63895	8.09475
2018-05-07 12:59:00	863033069630348081	1.00000	10.81991	9.10684	8.81500	15.64226	10.12519	11.74462	10.94729	44.25752	45.56395	53.74037	53.85990	30.68751	78.30729	84.50410	69.42706	50.52409	33.44516	48.32025	56.33538	2.87516
2018-05-07 13:00:00	359043379931766619	1.00000	11.41227	8.78406	13.70586	12.31535	7.62869	12.97283	14.76084	77.42396	41.63677	32.62338	56.85815	39.14308	19.99130	22.48664	37.96061	57.74616	53.58973	51.43303	82.70475	32.06544
2018-05-07 13:01:00	359043379931766585	1.00000	12.69218	9.12674	15.63913	9.91121	7.41491	11.36087	14.86824	50.38508	54.94755	52.33827	69.16570	70.57853	88.82765	95.64183	34.62140	17.68429	98.79091	75.98574	36.05358	96.78786
2018-05-07 13:02:00	8630330696303481370	1.00000	13.21408	11.26407	11.39024	13.35966	11.30784	12.66248	9.34349	57.00362	33.15903	47.26056	61.13655	50.43063	41.85467	32.60372	78.69566	32.71380	6.46175	17.15418	36.99805	97.39079
2018-05-07 13:03:00	3590433799317662113	0.00000	9.31264	10.52532	13.30249	10.64368	14.15497	12.06123	14.43011	29.53147	50.54540	52.45287	46.65124	53.59146	61.78796	7.67000	22.65802	37.75036	15.07519	87.28631	51.13600	54.73810
2018-05-07 13:04:00	3590433799317661834	1.00000	14.28972	7.75877	17.14035	9.63393	7.29449	13.05768	18.27318	51.27462	51.17856	43.84386	47.82389	40.85398	81.94105	50.90388	59.51694	35.70843	31.48066	44.79276	46.74760	83.58009
2018-05-07 13:05:00	8630330696303481180	1.00000	14.10764	10.65308	13.14439	7.03693	8.89446	9.96375	12.64730	59.78662	57.60475	68.61550	51.29703	56.67548	82.06641	14.21039	13.22864	98.92933	97.21986	46.80177	48.74671	2.62924
2018-05-07 13:06:00	8630330696303481917	0.00000	7.63357	10.81285	9.93262	12.95179	13.80383	15.49217	10.66725	53.81780	54.54308	17.49530	59.94438	46.53252	51.71980	54.75050	47.30142	53.16150	59.76731	96.90517	64.13621	49.63834
2018-05-07 13:07:00	3590433799317661768	1.00000	13.94389	12.00783	8.67509	12.58546	8.25954	12.94137	9.99860	54.68681	52.56380	54.86329	53.59278	64.74942	10.94129	85.26085	79.32516	2.05600	95.32791	79.17619	9.15861	65.41845
2018-05-07 13:08:00	359043379931766536	1.00000	12.60737	11.42652	10.04513	11.92577	10.91451	14.50820	9.74565	68.61615	39.53858	43.53802	64.31400	31.72585	25.60655	6.48756	43.39997	6.12666	99.72601	66.09270	59.56447	85.52830
2018-05-07 13:09:00	8630330696303482451	0.00000	11.50260	15.22142	8.70458	16.34382	13.79530	15.28657	14.40064	44.59643	62.16393	38.93864	38.11970	43.80881	81.18755	18.80971	37.23375	15.74520	7.63229	14.77945	90.52846	15.86553
2018-05-07 13:10:00	863033069630348834	1.00000	11.84032	10.01240	10.99802	10.07773	11.14169	12.73706	13.75885	74.24006	40.98411	68.33786	88.92996	47.25353	81.75136	36.68751	77.92506	0.34447	53.36785	1.18638	63.03174	3.60791
2018-05-07 13:11:00	8630330696303482063	1.00000	12.84571	11.40988	16.44776	9.23154	6.95242	10.33681	13.11653	57.32785	28.35309	63.44062	60.42531	27.07557	87.51757	37.48229	15.59981	98.67904	56.71467	3.12450	5.62653	18.40934
2018-05-07 13:12:00	3590433799317662287	1.00000	14.97075	12.11285	7.69141	12.34152	8.83981	13.39308	8.55158	40.51419	35.28907	34.17899	50.49022	48.90383	15.33109	87.74637	57.81455	73.72666	61.56689	94.69245	34.05732	22.78995
2018-05-07 13:13:00	3590433799317662238	1.00000	15.28627	11.08255	5.42973	10.74148	8.00672	12.16199	8.29410	33.16246	62.74595	57.99104	65.38573	81.08016	15.76941	53.83840	16.31784	9.61368	12.41098	82.77506	29.56835	0.49089
2018-05-07 13:14:00	863033069630348073	1.00000	13.24248	8.45445	15.57637	10.64645	8.51585	12.12583	13.58345	38.43850	28.34109	31.92004	48.02475	41.00026	41.87844	91.06379	33.01540	86.47158	95.69388	45.48130	45.76867	47.66660
2018-05-07 13:15:00	3590433799317661495	1.00000	11.79057	12.90995	14.76708	7.67092	7.77289	9.86968	13.01953	47.42679	64.31542	29.83259	51.01468	57.11307	59.81390	85.51886	11.21134	45.82006	87.03668	27.72371	27.28672	12.36929
2018-05-07 13:16:00	8630330696303482113	1.00000	10.04842	13.33515	10.16798	9.88266	14.41318	15.47303	9.12607	67.28528	30.02539	53.83641	56.32329	49.32746	46.69393	36.25335	31.87694	92.74835	41.43766	96.85962	86.15070	73.15063
2018-05-07 13:17:00	3590433799317661446	1.00000	11.47257	11.36877	6.44276	12.98782	11.71200	11.46250	11.47340	79.14240	44.40389	31.18418	56.92323	66.74302	50.42166	61.89882	22.99826	16.20689	25.75929	46.09183	31.47550	22.15268
2018-05-07 13:18:00	863033069630348537	0.00000	9.83723	13.41059	10.75051	12.76534	12.32787	13.18584	13.32727	51.29131	55.69534	40.30058	66.96807	55.76253	73.24549	30.36295	69.24942	29.39789	74.82604	39.26534	97.98156	20.88328
2018-05-07 13:19:00	863033069630348966	1.00000	11.51958	10.72622	10.38614	7.37591	10.08043	10.98513	10.67684	46.11911	30.96468	49.97537	67.24675	12.59829	27.12593	69.63423	33.21295	39.25312	96.22267	92.33933	22.50053	64.30350
2018-05-07 13:20:00	3590433799317661982	0.00000	12.20770	13.46827	9.29609	15.02310	13.04930	15.96373	11.06435	66.08064	48.11141	56.37945	22.96533	54.90095	40.62384	52.17016	20.19871	42.65330	66.07979	93.75895	71.08653	20.94132
2018-05-07 13:21:00	863033069630348453	0.00000	11.49319	15.21527	9.83418	12.45854	13.82540	14.58218	14.75593	33.94698	38.63377	52.87194	63.78073	55.02598	99.26069	53.77456	12.65083	27.20463	6.04383	97.14257	24.12040	6.61814
2018-05-07 13:22:00	359043379931766445	0.00000	16.38285	9.67776	12.33131	13.31397	14.20345	13.98073	11.09628	40.71751	37.91268	55.78005	47.67293	58.80949	89.18109	11.08099	78.12521	68.91403	3.73689	46.35623	76.66966	82.45669
2018-05-07 13:23:00	3590433799317661008	1.00000	13.15370	9.74062	9.56487	15.45944	6.11032	12.37350	7.91628	38.07842	59.33198	57.05978	74.46236	48.60729	78.86005	13.34660	74.44907	52.53081	44.03885	13.35546	81.77477	50.24155
2018-05-07 13:24:00	359043379931766122	0.00000	12.46204	14.86413	8.26643	11.87493	15.15354	15.65591	12.82638	27.85660	53.59581	33.31608	72.88085	38.29244	27.86085	11.55824	39.17094	37.89989	25.07863	47.70598	69.50771	60.46013
2018-05-07 13:25:00	863033069630348107	1.00000	14.36853	11.09299	14.17021	8.42630	9.81486	11.14924	11.16893	46.40926	23.65075	37.96415	48.48641	49.24867	5.31101	23.87610	38.37908	22.14808	50.46447	98.38858	65.64149	74.96206
2018-05-07 13:26:00	863033069630348131	1.00000	14.34444	11.49667	12.01273	9.26670	9.67782	13.18211	9.85457	47.83334	63.04587	21.88247	50.47649	60.23415	1.51240	48.86633	66.92378	35.95532	34.89988	90.76448	95.36840	80.28082
2018-05-07 13:27:00	8630330696303481248	1.00000	11.59056	10.78337	9.22357	8.70996	10.83524	13.99763	11.11932	49.24358	71.21200	57.02865	69.87679	43.17218	81.74227	38.23769	32.63617	26.24011	14.75130	64.70299	87.75135	40.22129
2018-05-07 13:28:00	359043379931766403	0.00000	12.18172	11.43722	6.14421	10.55037	13.09698	9.60851	7.86651	33.10296	55.21226	47.59748	66.18108	35.95124	26.63528	40.01529	27.85126	96.29648	13.19628	56.17085	30.85937	3.05794
2018-05-07 13:29:00	3590433799317661115	0.00000	9.33988	15.38844	12.18551	13.93619	17.13005	9.43170	10.34535	41.13560	48.09810	66.42105	52.35265	52.30415	7.91721	30.28333	47.85678	11.10567	83.62417	17.29047	20.98223	82.15851
2018-05-07 13:30:00	3590433799317662360	1.00000	12.35365	10.54580	10.64481	18.17763	9.03170	10.36143	8.35419	64.37659	54.52938	63.03590	60.00999	51.03164	85.02104	2.28841	19.92428	71.05851	84.10293	8.37526	28.17912	83.92084
2018-05-07 13:31:00	359043379931766650	1.00000	10.69628	8.91695	10.93525	12.23636	10.92235	13.04693	12.35594	57.30822	37.14351	36.77296	39.31203	19.79478	32.49535	52.64188	13.29249	23.44037	94.68098	34.32788	34.89837	17.90907
2018-05-07 13:32:00	863033069630348610	1.00000	12.74149	11.46293	7.75464	12.34750	6.98443	13.04573	5.75832	67.87613	40.33178	32.91859	51.77041	51.74733	43.94361	89.59242	72.22552	24.97316	79.51296	86.68331	33.96072	29.07756
2018-05-07 13:33:00	8630330696303482451	1.00000	14.49967	8.12957	12.30047	11.52636	12.20388	13.90405	13.17346	57.18233	41.03678	53.23867	57.73506	46.34089	88.98053	21.07214	71.79853	13.79505	1.23639	18.76952	70.56155	68.09165
2018-05-07 13:34:00	8630330696303481453	0.00000	8.54969	14.42356	10.90061	12.64620	12.43552	15.64179	10.52269	67.30009	41.61535	49.89326	61.36595	49.86469	38.90245	39.13729	29.46462	64.36227	42.73753	77.29441	58.38238	56.97706
2018-05-07 13:35:00	359043379931766619	1.00000	13.68053	10.25730	11.55800	16.30804	10.58683	12.98275	8.16395	71.53494	33.66397	55.96285	46.53343	39.20127	41.61447	86.10312	11.13015	38.96808	40.98195	61.74933	31.77863	45.83698
2018-05-07 13:36:00	863033069630348115	0.00000	14.10832	11.96585	11.59775	13.00999	15.45835	12.11014	12.19597	37.58691	53.77183	49.74380	77.24684	29.32191	97.01237	62.75183	66.72704	38.16874	66.69137	2.49669	14.04113	25.28368
2018-05-07 13:37:00	3590433799317661800	0.00000	10.26803	18.74606	9.16670	13.70034	11.10838	16.48360	7.50779	66.20045	48.96323	61.10407	86.24483	46.79050	0.36377	79.97507	31.60918	57.68925	68.97182	0.91023	43.43393	23.26339
2018-05-07 13:38:00	863033069630348115	0.00000	12.81866	15.33969	9.11395	11.70837	10.68131	14.92500	7.66028	48.69502	66.48796	66.14376	47.59343	35.85074	77.42663	45.60799	90.51599	61.00750	4.99044	23.31493	71.64429	34.14067
