latitude	longitude	store_name	code	location	imei
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	8630330696303481743
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	8630330696303481081
50.11861	-5.53715	Penzance	GB	Europe/London	8630330696303481008
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	3590433799317661909
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	359043379931766619
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	359043379931766064
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	3590433799317661313
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	8630330696303482022
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	359043379931766445
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	359043379931766395
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	359043379931766809
50.073658	14.418540	Praha	CZ	Europe/Prague	359043379931766296
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	863033069630348438
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	3590433799317661768
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	3590433799317662048
38.96372	-76.99081	Chillum	US	America/New_York	8630330696303481305
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	8630330696303481115
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	3590433799317661867
-0.71667	-48.52333	Soure	BR	America/Belem	863033069630348487
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317661461
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	863033069630348784
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348099
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	8630330696303481768
12.74409	-8.07257	Kati	ML	Africa/Bamako	3590433799317661305
54.60528	18.34717	Reda	PL	Europe/Warsaw	8630330696303481917
33.08014	-83.2321	Milledgeville	US	America/New_York	359043379931766932
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	8630330696303481057
37.31065	13.57661	Agrigento	IT	Europe/Rome	3590433799317661990
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317662485
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	8630330696303482188
43.11667	1.6	Pamiers	FR	Europe/Paris	3590433799317661230
38.54491	-121.74052	Davis	US	America/Los_Angeles	8630330696303481149
49.13645	8.91229	Eppingen	DE	Europe/Berlin	863033069630348131
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	8630330696303481016
52.41667	0.75	Thetford	GB	Europe/London	8630330696303482337
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	863033069630348958
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	3590433799317661750
54.52156	9.5586	Schleswig	DE	Europe/Berlin	3590433799317661347
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	359043379931766734
36.33011	138.89585	Annaka	JP	Asia/Tokyo	3590433799317661917
12.25282	79.41727	Gingee	IN	Asia/Kolkata	359043379931766049
14.66	120.56528	Pilar	PH	Asia/Manila	8630330696303481800
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	359043379931766908
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	863033069630348198
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	8630330696303482477
18.00747	-76.78319	New Kingston	JM	America/Jamaica	863033069630348842
42.819	47.1192	Buynaksk	RU	Europe/Moscow	359043379931766932
29.53885	-95.44744	Fresno	US	America/Chicago	3590433799317661826
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	3590433799317661628
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	863033069630348271
42.52787	-70.92866	Peabody	US	America/New_York	8630330696303482477
21.59983	71.21169	Amreli	IN	Asia/Kolkata	3590433799317661719
51.65	-0.2	Barnet	GB	Europe/London	8630330696303481198
43.91452	-69.96533	Brunswick	US	America/New_York	3590433799317661891
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	8630330696303482451
43.11667	1.6	Pamiers	FR	Europe/Paris	359043379931766262
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	3590433799317661891
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	863033069630348164
49.5099	6.74549	Losheim	DE	Europe/Berlin	3590433799317662212
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	359043379931766700
35.72917	10.58082	Msaken	TN	Africa/Tunis	359043379931766213
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	8630330696303482030
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	8630330696303481081
32.42067	-104.22884	Carlsbad	US	America/Denver	8630330696303481628
4.94273	15.87735	Carnot	CF	Africa/Bangui	3590433799317661628
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	8630330696303481305
41.57439	24.71204	Smolyan	BG	Europe/Sofia	8630330696303482022
45.78071	12.84052	Portogruaro	IT	Europe/Rome	3590433799317661610
14.95472	120.89694	Baliuag	PH	Asia/Manila	863033069630348313
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	3590433799317662170
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317661198
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	359043379931766221
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	359043379931766692
26.11527	86.59509	Supaul	IN	Asia/Kolkata	8630330696303481370
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317661875
40.57788	-73.95958	Brighton Beach	US	America/New_York	359043379931766759
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	863033069630348164
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	8630330696303481818
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	359043379931766437
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	3590433799317661578
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317661818
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	3590433799317662212
7.06273	-1.4001	Mampong	GH	Africa/Accra	8630330696303482055
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	3590433799317661057
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	3590433799317661735
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481594
8.88988	-79.62603	Veracruz	PA	America/Panama	8630330696303482451
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	3590433799317661883
8.62261	-70.20749	Barinas	VE	America/Caracas	8630330696303481511
27.71809	-82.35176	Sun City Center	US	America/New_York	8630330696303482162
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	3590433799317661073
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	863033069630348388
21.28306	-89.66123	Progreso	MX	America/Merida	3590433799317661149
-16.25	-69.08333	Yunguyo	PE	America/Lima	359043379931766569
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	359043379931766650
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	8630330696303481180
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	3590433799317661370
38.47917	-1.325	Jumilla	ES	Europe/Madrid	359043379931766767
3.31332	117.59152	Tarakan	ID	Asia/Makassar	8630330696303482287
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348644
-16.25	-69.08333	Yunguyo	PE	America/Lima	359043379931766882
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	359043379931766213
37.52487	-77.55777	Bon Air	US	America/New_York	359043379931766031
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	863033069630348347
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	359043379931766320
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	3590433799317662279
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317661701
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	863033069630348750
39.96097	-75.60804	West Chester	US	America/New_York	3590433799317661818
10.20898	123.758	Naga	PH	Asia/Manila	8630330696303482337
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	8630330696303482014
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	359043379931766346
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	863033069630348768
32.55531	76.12647	Chamba	IN	Asia/Kolkata	359043379931766833
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348008
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	359043379931766593
-3.5403	118.9707	Majene	ID	Asia/Makassar	3590433799317661545
4.94273	15.87735	Carnot	CF	Africa/Bangui	8630330696303481180
-3.5403	118.9707	Majene	ID	Asia/Makassar	863033069630348834
42.52787	-70.92866	Peabody	US	America/New_York	8630330696303482121
5.6561	-75.87877	Andes	CO	America/Bogota	3590433799317661438
42.16808	-88.42814	Huntley	US	America/Chicago	8630330696303482063
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317661628
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303481644
50.75	2.25	Saint-Omer	FR	Europe/Paris	863033069630348305
41.27621	-72.86843	East Haven	US	America/New_York	359043379931766957
43.32686	-2.98884	Leioa	ES	Europe/Madrid	8630330696303481826
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	3590433799317661180
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	863033069630348636
24.05979	77.40858	Leteri	IN	Asia/Kolkata	8630330696303481313
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	359043379931766288
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	359043379931766072
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	359043379931766791
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317662006
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	3590433799317661958
8.88988	-79.62603	Veracruz	PA	America/Panama	863033069630348701
35.74788	-95.36969	Muskogee	US	America/Chicago	863033069630348164
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	863033069630348487
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	8630330696303481073
53.0233	-1.48119	Belper	GB	Europe/London	863033069630348651
32.5007	-94.74049	Longview	US	America/Chicago	359043379931766528
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	3590433799317661487
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	8630330696303481289
53.78333	-1.06667	Selby	GB	Europe/London	3590433799317662352
41.15376	-87.88754	Bourbonnais	US	America/Chicago	359043379931766783
18.51957	73.85535	Pune	IN	Asia/Kolkata	8630330696303482485
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	8630330696303481644
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	3590433799317661248
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	3590433799317662436
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	863033069630348495
38.06084	-97.92977	Hutchinson	US	America/Chicago	863033069630348701
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	863033069630348453
42.8334	-80.38297	Norfolk County	CA	America/Toronto	3590433799317661685
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	863033069630348677
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317661289
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	3590433799317661727
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	863033069630348875
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	8630330696303482238
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	8630330696303481503
27.09978	-82.45426	Venice	US	America/New_York	359043379931766262
43.50891	16.43915	Split	HR	Europe/Zagreb	359043379931766106
9.535	-13.68778	Camayenne	GN	Africa/Conakry	359043379931766692
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	3590433799317662303
44.92801	4.8951	Valence	FR	Europe/Paris	8630330696303481826
43.61058	1.33467	Colomiers	FR	Europe/Paris	3590433799317661727
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	863033069630348750
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	3590433799317661990
42.93369	-72.27814	Keene	US	America/New_York	8630330696303481255
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	3590433799317661743
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	3590433799317661420
41.55947	14.66737	Campobasso	IT	Europe/Rome	359043379931766544
18.51957	73.85535	Pune	IN	Asia/Kolkata	8630330696303482006
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	8630330696303481511
41.24255	-82.61573	Norwalk	US	America/New_York	3590433799317661784
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303481818
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	8630330696303481123
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	3590433799317661800
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	8630330696303482147
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	359043379931766916
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	8630330696303481917
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	863033069630348867
-34.88422	150.60036	Nowra	AU	Australia/Sydney	863033069630348883
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	8630330696303481321
26.11527	86.59509	Supaul	IN	Asia/Kolkata	8630330696303481123
36.06386	4.62744	El Achir	DZ	Africa/Algiers	3590433799317661289
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303482238
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348164
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	8630330696303481099
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	863033069630348321
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	8630330696303482097
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	359043379931766668
-8.66667	-35.71667	Catende	BR	America/Recife	359043379931766619
8.62261	-70.20749	Barinas	VE	America/Caracas	3590433799317661669
43.4125	23.225	Montana	BG	Europe/Sofia	359043379931766916
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	863033069630348230
41.0051	-73.78458	Scarsdale	US	America/New_York	359043379931766205
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	863033069630348115
11.86064	9.0027	Gaya	NG	Africa/Lagos	359043379931766668
47.98372	10.18527	Memmingen	DE	Europe/Berlin	863033069630348016
33.41012	-91.06177	Greenville	US	America/Chicago	359043379931766791
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	359043379931766841
-34.88422	150.60036	Nowra	AU	Australia/Sydney	8630330696303482113
37.16911	10.03478	El Alia	TN	Africa/Tunis	359043379931766494
30.5427	-97.54667	Hutto	US	America/Chicago	359043379931766478
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317661321
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	359043379931766353
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	8630330696303481610
32.55531	76.12647	Chamba	IN	Asia/Kolkata	863033069630348883
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	359043379931766619
46.65581	32.6178	Kherson	UA	Europe/Kyiv	3590433799317662113
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	8630330696303482311
42.8334	-80.38297	Norfolk County	CA	America/Toronto	863033069630348297
-15.675	-38.94722	Canavieiras	BR	America/Bahia	863033069630348883
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	359043379931766791
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	8630330696303482162
-11.48472	-37.93278	Rio Real	BR	America/Bahia	863033069630348933
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	3590433799317662444
26.2649	81.54855	Jais	IN	Asia/Kolkata	8630330696303481214
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	3590433799317661347
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	359043379931766361
9.15093	-79.62098	Chilibre	PA	America/Panama	3590433799317662261
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303482188
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	3590433799317661149
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	3590433799317661578
38.45598	48.87498	Astara	AZ	Asia/Baku	3590433799317662352
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	3590433799317661883
49.820923	18.262524	Ostrava	CZ	Europe/Prague	863033069630348354
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	8630330696303481636
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	3590433799317662063
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	863033069630348768
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	3590433799317662469
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	359043379931766254
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348461
48.77644	2.29026	Sceaux	FR	Europe/Paris	359043379931766957
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	3590433799317662147
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	8630330696303481933
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303481693
48.90982	2.45012	Bobigny	FR	Europe/Paris	863033069630348982
43.91452	-69.96533	Brunswick	US	America/New_York	8630330696303481594
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348792
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	863033069630348248
9.6531	124.3697	Jagna	PH	Asia/Manila	3590433799317661263
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	863033069630348073
48.07667	8.64409	Trossingen	DE	Europe/Berlin	8630330696303482188
51.39323	0.47713	Strood	GB	Europe/London	8630330696303481578
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	863033069630348214
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	3590433799317661073
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	3590433799317662295
39.09112	-94.41551	Independence	US	America/Chicago	863033069630348792
43.71032	-1.05366	Dax	FR	Europe/Paris	3590433799317661180
2.41669	30.98551	Paidha	UG	Africa/Kampala	8630330696303482428
55.82737	-4.0573	Viewpark	GB	Europe/London	863033069630348958
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	8630330696303481669
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	359043379931766015
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	8630330696303481578
35.74788	-95.36969	Muskogee	US	America/Chicago	3590433799317661750
23.15678	-81.24441	Varadero	CU	America/Havana	8630330696303482303
39.22493	42.85693	Patnos	TR	Europe/Istanbul	3590433799317662006
48	-4.1	Quimper	FR	Europe/Paris	8630330696303481156
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	8630330696303482246
28.88162	120.03308	Guli	CN	Asia/Shanghai	3590433799317661305
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	863033069630348354
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	359043379931766882
41.57721	-93.71133	West Des Moines	US	America/Chicago	3590433799317661198
32.54044	-82.90375	Dublin	US	America/New_York	3590433799317661289
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	863033069630348214
37.49223	15.07041	Catania	IT	Europe/Rome	8630330696303482279
54.58048	16.86194	Ustka	PL	Europe/Warsaw	8630330696303481560
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	359043379931766031
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	863033069630348867
39.00622	-77.4286	Sterling	US	America/New_York	8630330696303481396
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661842
39.46667	141.95	Yamada	JP	Asia/Tokyo	3590433799317661669
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	8630330696303482279
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	359043379931766775
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	863033069630348115
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	3590433799317662162
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	8630330696303482170
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	8630330696303482113
12.12278	-61.62498	Grenville	GD	America/Grenada	3590433799317661818
36.82167	128.63083	Eisen	KR	Asia/Seoul	3590433799317661537
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	8630330696303481073
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	863033069630348107
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	863033069630348941
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317661305
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	8630330696303481040
-11.78333	19.91667	Luena	AO	Africa/Luanda	3590433799317662477
51.62907	-0.74934	High Wycombe	GB	Europe/London	8630330696303481487
20.88098	75.11937	Parola	IN	Asia/Kolkata	8630330696303481495
53.63333	9.85	Halstenbek	DE	Europe/Berlin	3590433799317662162
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	863033069630348792
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	8630330696303482477
14.8361	120.97844	Guyong	PH	Asia/Manila	3590433799317662360
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	8630330696303482071
40.65538	-74.38987	Scotch Plains	US	America/New_York	863033069630348065
35.82756	137.95378	Ina	JP	Asia/Tokyo	3590433799317662345
6.33444	124.95278	Tupi	PH	Asia/Manila	8630330696303482246
53.59337	9.47629	Stade	DE	Europe/Berlin	8630330696303481214
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	8630330696303482089
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	3590433799317662451
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	3590433799317662154
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	863033069630348651
25.49043	85.94001	Teghra	IN	Asia/Kolkata	8630330696303482188
51.12794	4.21372	Temse	BE	Europe/Brussels	359043379931766577
45.9836	12.70038	Cordenons	IT	Europe/Rome	3590433799317662188
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	3590433799317661537
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	8630330696303482188
